Dia,Mes,Anio,Estacion,Alcaldia,Latitud,Longitud,avgAQI
20,1,2016,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,25
20,1,2016,Coyoacan,COYOACAN,19.3502578735352,-99.1571044921875,22
20,1,2016,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,118
20,1,2016,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,20
20,1,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,135
20,1,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,139
20,1,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,15
20,1,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,121
20,1,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,116
20,1,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,29
20,1,2016,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,157
20,1,2016,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,166
20,1,2016,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,32
21,1,2016,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,29
21,1,2016,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,92
21,1,2016,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,141
21,1,2016,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,153
21,1,2016,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,32
21,1,2016,Coyoacan,COYOACAN,19.3502578735352,-99.1571044921875,30
21,1,2016,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,101
21,1,2016,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,33
21,1,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,137
21,1,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,137
21,1,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,18
21,1,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,117
21,1,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,107
21,1,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,35
21,1,2016,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,120
21,1,2016,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,162
21,1,2016,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,39
22,1,2016,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,60
22,1,2016,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,120
22,1,2016,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,135
22,1,2016,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,148
22,1,2016,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,56
22,1,2016,Coyoacan,COYOACAN,19.3502578735352,-99.1571044921875,48
22,1,2016,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,125
22,1,2016,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,48
22,1,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,133
22,1,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,131
22,1,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,34
22,1,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,112
22,1,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,143
22,1,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,81
22,1,2016,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,140
22,1,2016,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,158
22,1,2016,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,56
23,1,2016,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,47
23,1,2016,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,111
23,1,2016,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,141
23,1,2016,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,150
23,1,2016,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,39
23,1,2016,Coyoacan,COYOACAN,19.3502578735352,-99.1571044921875,35
23,1,2016,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,105
23,1,2016,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,33
23,1,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,133
23,1,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,126
23,1,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,155
23,1,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,126
23,1,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,111
23,1,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,42
23,1,2016,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,137
23,1,2016,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,151
23,1,2016,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,40
24,1,2016,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,66
24,1,2016,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,134
24,1,2016,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,165
24,1,2016,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,167
24,1,2016,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,55
24,1,2016,Coyoacan,COYOACAN,19.3502578735352,-99.1571044921875,55
24,1,2016,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,116
24,1,2016,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,3
24,1,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,164
24,1,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,159
24,1,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,169
24,1,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,151
24,1,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,127
24,1,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,62
24,1,2016,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,146
24,1,2016,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,170
24,1,2016,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,58
25,1,2016,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,64
25,1,2016,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,142
25,1,2016,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,156
25,1,2016,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,168
25,1,2016,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,39
25,1,2016,Coyoacan,COYOACAN,19.3502578735352,-99.1571044921875,44
25,1,2016,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,108
25,1,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,144
25,1,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,144
25,1,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,167
25,1,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,142
25,1,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,118
25,1,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,55
25,1,2016,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,131
25,1,2016,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,160
25,1,2016,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,55
26,1,2016,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,30
26,1,2016,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,85
26,1,2016,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,120
26,1,2016,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,115
26,1,2016,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,16
26,1,2016,Coyoacan,COYOACAN,19.3502578735352,-99.1571044921875,15
26,1,2016,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,91
26,1,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,108
26,1,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,95
26,1,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,133
26,1,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,95
26,1,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,79
26,1,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,14
26,1,2016,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,124
26,1,2016,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,109
26,1,2016,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,25
27,1,2016,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,26
27,1,2016,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,65
27,1,2016,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,92
27,1,2016,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,94
27,1,2016,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,19
27,1,2016,Coyoacan,COYOACAN,19.3502578735352,-99.1571044921875,19
27,1,2016,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,74
27,1,2016,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,16
27,1,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,98
27,1,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,83
27,1,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,114
27,1,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,71
27,1,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,58
27,1,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,20
27,1,2016,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,96
27,1,2016,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,102
27,1,2016,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,23
28,1,2016,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,21
28,1,2016,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,133
28,1,2016,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,147
28,1,2016,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,165
28,1,2016,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,11
28,1,2016,Coyoacan,COYOACAN,19.3502578735352,-99.1571044921875,12
28,1,2016,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,124
28,1,2016,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,19
28,1,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,157
28,1,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,137
28,1,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,155
28,1,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,137
28,1,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,137
28,1,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,11
28,1,2016,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,140
28,1,2016,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,143
28,1,2016,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,16
29,1,2016,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,26
29,1,2016,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,167
29,1,2016,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,173
29,1,2016,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,187
29,1,2016,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,6
29,1,2016,Coyoacan,COYOACAN,19.3502578735352,-99.1571044921875,7
29,1,2016,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,179
29,1,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,173
29,1,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,157
29,1,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,184
29,1,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,171
29,1,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,173
29,1,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,6
29,1,2016,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,179
29,1,2016,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,178
29,1,2016,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,8
30,1,2016,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,31
30,1,2016,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,118
30,1,2016,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,155
30,1,2016,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,156
30,1,2016,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,17
30,1,2016,Coyoacan,COYOACAN,19.3502578735352,-99.1571044921875,18
30,1,2016,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,75
30,1,2016,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,16
30,1,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,155
30,1,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,149
30,1,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,174
30,1,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,140
30,1,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,88
30,1,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,19
30,1,2016,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,142
30,1,2016,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,166
30,1,2016,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,22
31,1,2016,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,32
31,1,2016,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,102
31,1,2016,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,123
31,1,2016,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,134
31,1,2016,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,29
31,1,2016,Coyoacan,COYOACAN,19.3502578735352,-99.1571044921875,31
31,1,2016,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,69
31,1,2016,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,36
31,1,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,127
31,1,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,113
31,1,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,135
31,1,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,107
31,1,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,83
31,1,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,23
31,1,2016,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,91
31,1,2016,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,121
31,1,2016,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,34
1,2,2016,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,38
1,2,2016,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,92
1,2,2016,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,128
1,2,2016,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,125
1,2,2016,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,43
1,2,2016,Coyoacan,COYOACAN,19.3502578735352,-99.1571044921875,40
1,2,2016,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,90
1,2,2016,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,41
1,2,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,135
1,2,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,123
1,2,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,145
1,2,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,104
1,2,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,95
1,2,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,47
1,2,2016,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,117
1,2,2016,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,152
1,2,2016,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,40
2,2,2016,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,32
2,2,2016,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,72
2,2,2016,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,118
2,2,2016,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,115
2,2,2016,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,24
2,2,2016,Coyoacan,COYOACAN,19.3502578735352,-99.1571044921875,20
2,2,2016,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,75
2,2,2016,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,21
2,2,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,110
2,2,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,96
2,2,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,120
2,2,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,92
2,2,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,81
2,2,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,24
2,2,2016,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,109
2,2,2016,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,105
2,2,2016,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,30
3,2,2016,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,34
3,2,2016,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,94
3,2,2016,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,133
3,2,2016,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,149
3,2,2016,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,35
3,2,2016,Coyoacan,COYOACAN,19.3502578735352,-99.1571044921875,36
3,2,2016,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,93
3,2,2016,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,38
3,2,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,140
3,2,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,125
3,2,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,155
3,2,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,115
3,2,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,87
3,2,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,41
3,2,2016,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,130
3,2,2016,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,155
3,2,2016,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,37
4,2,2016,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,57
4,2,2016,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,155
4,2,2016,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,178
4,2,2016,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,177
4,2,2016,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,49
4,2,2016,Coyoacan,COYOACAN,19.3502578735352,-99.1571044921875,43
4,2,2016,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,141
4,2,2016,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,50
4,2,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,178
4,2,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,163
4,2,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,192
4,2,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,153
4,2,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,141
4,2,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,50
4,2,2016,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,170
4,2,2016,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,175
4,2,2016,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,52
5,2,2016,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,53
5,2,2016,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,158
5,2,2016,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,153
5,2,2016,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,170
5,2,2016,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,60
5,2,2016,Coyoacan,COYOACAN,19.3502578735352,-99.1571044921875,54
5,2,2016,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,160
5,2,2016,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,55
5,2,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,154
5,2,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,140
5,2,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,162
5,2,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,152
5,2,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,150
5,2,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,62
5,2,2016,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,140
5,2,2016,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,150
5,2,2016,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,59
6,2,2016,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,55
6,2,2016,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,132
6,2,2016,Benito Juarez,BENITO JUAREZ,19.3704643249512,-99.1595993041992,153
6,2,2016,Camarones,AZCAPOTZALCO,19.4684047698975,-99.169792175293,155
6,2,2016,Centro de Ciencias de la Atmosfera,COYOACAN,19.3261108398438,-99.1761093139648,42
6,2,2016,Coyoacan,COYOACAN,19.3502578735352,-99.1571044921875,35
6,2,2016,Cuajimalpa,CUAJIMALPA DE MORELOS,19.3653125762939,-99.2917022705078,128
6,2,2016,Gustavo A. Madero,GUSTAVO A MADERO,19.4827003479004,-99.0945205688477,34
6,2,2016,Hospital General de Mexico,CUAUHTEMOC,19.4116172790527,-99.1522064208984,154
6,2,2016,Iztacalco,IZTACALCO,19.3844127655029,-99.1176376342773,146
6,2,2016,Merced,VENUSTIANO CARRANZA,19.4246101379395,-99.1195907592773,171
6,2,2016,Miguel Hidalgo,MIGUEL HIDALGO,19.4040508270264,-99.2026596069336,136
6,2,2016,Milpa Alta,MILPA ALTA,19.1769008636475,-98.9901885986328,156
6,2,2016,Pedregal,ALVARO OBREGON,19.3251457214355,-99.2041397094727,50
6,2,2016,Tlahuac,TLAHUAC,19.2464580535889,-99.0105667114258,149
6,2,2016,UAM Iztapalapa,IZTAPALAPA,19.3607940673828,-99.0738830566406,165
6,2,2016,UAM Xochimilco,COYOACAN,19.3044414520264,-99.103630065918,42
7,2,2016,Ajusco,TLALPAN,19.1542854309082,-99.1626129150391,34
7,2,2016,Ajusco Medio,TLALPAN,19.2721614837646,-99.2077407836914,96
