,ID,Dia,Mes,Anio,Latitud,Longitud,Alcaldia,Alcaldia_num,AQI,Crimenes,r,p value,% / 10 AQI
13759,31_12_2018_ALVAR,31,12,2018,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,24,13,-0.03119,0.57293,-0.26962
13760,31_12_2018_AZCAP,31,12,2018,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,115,10,0.02454,0.66794,0.09848
13761,31_12_2018_BENIT,31,12,2018,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,97,5,0.02701,0.60847,0.14571
13762,31_12_2018_COYOA,31,12,2018,19.3044414520264,-99.103630065918,COYOACAN,14,17,7,0.10168,0.05632,1.05117
13763,31_12_2018_CUAJI,31,12,2018,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,72,2,-0.04103,0.47892,-0.19329
13764,31_12_2018_CUAUH,31,12,2018,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,96,9,-0.03914,0.46996,-0.1741
13765,31_12_2018_GUSTA,31,12,2018,19.4827003479004,-99.0945205688477,GUSTAVO A MADERO,12,15,21,0.02813,0.60637,0.31166
13766,31_12_2018_IZTAC,31,12,2018,19.3844127655029,-99.1176376342773,IZTACALCO,3,113,6,0.01318,0.8163,0.03761
13767,31_12_2018_IZTAP,31,12,2018,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,90,25,0.19131,0.00032,0.5664
13768,31_12_2018_MIGUE,31,12,2018,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,91,11,0.01423,0.79135,0.09459
13769,31_12_2018_MILPA,31,12,2018,19.1769008636475,-98.9901885986328,MILPA ALTA,13,26,1,0.04815,0.49514,0.45557
13770,31_12_2018_TLAHU,31,12,2018,19.2464580535889,-99.0105667114258,TLAHUAC,6,86,5,0.12394,0.04546,0.47128
13771,31_12_2018_TLALP,31,12,2018,19.1542854309082,-99.1626129150391,TLALPAN,4,20,7,0.01401,0.7897,0.05847
13772,31_12_2018_VENUS,31,12,2018,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,113,6,-0.00175,0.97358,-0.00532
13773,1_1_2019_ALVAR,1,1,2019,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,71,13,0.06642,0.2125,0.33146
13774,1_1_2019_AZCAP,1,1,2019,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,167,3,0.06529,0.36956,0.44264
13775,1_1_2019_BENIT,1,1,2019,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,159,4,-0.15337,0.00729,-0.67921
13776,1_1_2019_COYOA,1,1,2019,19.3044414520264,-99.103630065918,COYOACAN,14,49,5,0.03143,0.55004,0.26906
13777,1_1_2019_CUAJI,1,1,2019,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,132,2,0.04812,0.39769,0.23237
13778,1_1_2019_CUAUH,1,1,2019,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,155,12,0.19917,0.00024,0.74791
13779,1_1_2019_GUSTA,1,1,2019,19.4827003479004,-99.0945205688477,GUSTAVO A MADERO,12,45,15,0.11175,0.03379,0.38894
13780,1_1_2019_IZTAC,1,1,2019,19.3844127655029,-99.1176376342773,IZTACALCO,3,185,8,0.25243,0.0,1.22194
13781,1_1_2019_IZTAP,1,1,2019,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,177,26,0.25782,0.0,0.85225
13782,1_1_2019_MIGUE,1,1,2019,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,159,6,0.17777,0.00065,0.67658
13783,1_1_2019_MILPA,1,1,2019,19.1769008636475,-98.9901885986328,MILPA ALTA,13,45,1,0.13428,0.02464,1.20014
13784,1_1_2019_TLAHU,1,1,2019,19.2464580535889,-99.0105667114258,TLAHUAC,6,154,8,-0.02983,0.57421,-0.16258
13785,1_1_2019_TLALP,1,1,2019,19.1542854309082,-99.1626129150391,TLALPAN,4,30,5,0.00906,0.86304,0.03649
13786,1_1_2019_VENUS,1,1,2019,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,184,9,-0.01228,0.81533,-0.05436
13787,2_1_2019_ALVAR,2,1,2019,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,33,13,0.06642,0.2125,0.33146
13788,2_1_2019_AZCAP,2,1,2019,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,155,10,0.06529,0.36956,0.44264
13789,2_1_2019_BENIT,2,1,2019,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,141,11,-0.15337,0.00729,-0.67921
13790,2_1_2019_COYOA,2,1,2019,19.3044414520264,-99.103630065918,COYOACAN,14,22,12,0.03143,0.55004,0.26906
13791,2_1_2019_CUAJI,2,1,2019,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,104,2,0.04812,0.39769,0.23237
13792,2_1_2019_CUAUH,2,1,2019,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,141,12,0.19917,0.00024,0.74791
13793,2_1_2019_GUSTA,2,1,2019,19.4827003479004,-99.0945205688477,GUSTAVO A MADERO,12,12,7,0.11175,0.03379,0.38894
13794,2_1_2019_IZTAC,2,1,2019,19.3844127655029,-99.1176376342773,IZTACALCO,3,160,7,0.25243,0.0,1.22194
13795,2_1_2019_IZTAP,2,1,2019,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,143,36,0.25782,0.0,0.85225
13796,2_1_2019_MIGUE,2,1,2019,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,128,8,0.17777,0.00065,0.67658
13797,2_1_2019_TLAHU,2,1,2019,19.2464580535889,-99.0105667114258,TLAHUAC,6,89,3,-0.02983,0.57421,-0.16258
13798,2_1_2019_TLALP,2,1,2019,19.1542854309082,-99.1626129150391,TLALPAN,4,24,15,0.00906,0.86304,0.03649
13799,2_1_2019_VENUS,2,1,2019,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,168,4,-0.01228,0.81533,-0.05436
13800,3_1_2019_ALVAR,3,1,2019,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,39,11,0.06642,0.2125,0.33146
13801,3_1_2019_AZCAP,3,1,2019,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,147,12,0.06529,0.36956,0.44264
13802,3_1_2019_BENIT,3,1,2019,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,132,4,-0.15337,0.00729,-0.67921
13803,3_1_2019_COYOA,3,1,2019,19.3044414520264,-99.103630065918,COYOACAN,14,23,5,0.03143,0.55004,0.26906
13804,3_1_2019_CUAJI,3,1,2019,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,121,2,0.04812,0.39769,0.23237
13805,3_1_2019_CUAUH,3,1,2019,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,125,21,0.19917,0.00024,0.74791
13806,3_1_2019_GUSTA,3,1,2019,19.4827003479004,-99.0945205688477,GUSTAVO A MADERO,12,150,20,0.11175,0.03379,0.38894
13807,3_1_2019_IZTAC,3,1,2019,19.3844127655029,-99.1176376342773,IZTACALCO,3,139,10,0.25243,0.0,1.22194
13808,3_1_2019_IZTAP,3,1,2019,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,131,28,0.25782,0.0,0.85225
13809,3_1_2019_MIGUE,3,1,2019,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,133,13,0.17777,0.00065,0.67658
13810,3_1_2019_TLAHU,3,1,2019,19.2464580535889,-99.0105667114258,TLAHUAC,6,130,2,-0.02983,0.57421,-0.16258
13811,3_1_2019_TLALP,3,1,2019,19.1542854309082,-99.1626129150391,TLALPAN,4,35,5,0.00906,0.86304,0.03649
13812,3_1_2019_VENUS,3,1,2019,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,153,7,-0.01228,0.81533,-0.05436
13813,4_1_2019_ALVAR,4,1,2019,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,50,17,0.06642,0.2125,0.33146
13814,4_1_2019_AZCAP,4,1,2019,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,166,14,0.06529,0.36956,0.44264
13815,4_1_2019_BENIT,4,1,2019,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,147,5,-0.15337,0.00729,-0.67921
13816,4_1_2019_COYOA,4,1,2019,19.3044414520264,-99.103630065918,COYOACAN,14,32,7,0.03143,0.55004,0.26906
13817,4_1_2019_CUAJI,4,1,2019,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,118,4,0.04812,0.39769,0.23237
13818,4_1_2019_CUAUH,4,1,2019,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,148,17,0.19917,0.00024,0.74791
13819,4_1_2019_GUSTA,4,1,2019,19.4827003479004,-99.0945205688477,GUSTAVO A MADERO,12,146,18,0.11175,0.03379,0.38894
13820,4_1_2019_IZTAC,4,1,2019,19.3844127655029,-99.1176376342773,IZTACALCO,3,142,9,0.25243,0.0,1.22194
13821,4_1_2019_IZTAP,4,1,2019,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,135,41,0.25782,0.0,0.85225
13822,4_1_2019_MIGUE,4,1,2019,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,143,7,0.17777,0.00065,0.67658
13823,4_1_2019_MILPA,4,1,2019,19.1769008636475,-98.9901885986328,MILPA ALTA,13,52,1,0.13428,0.02464,1.20014
13824,4_1_2019_TLAHU,4,1,2019,19.2464580535889,-99.0105667114258,TLAHUAC,6,139,5,-0.02983,0.57421,-0.16258
13825,4_1_2019_TLALP,4,1,2019,19.1542854309082,-99.1626129150391,TLALPAN,4,28,10,0.00906,0.86304,0.03649
13826,4_1_2019_VENUS,4,1,2019,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,149,10,-0.01228,0.81533,-0.05436
13827,5_1_2019_ALVAR,5,1,2019,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,56,17,0.06642,0.2125,0.33146
13828,5_1_2019_AZCAP,5,1,2019,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,158,6,0.06529,0.36956,0.44264
13829,5_1_2019_BENIT,5,1,2019,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,155,8,-0.15337,0.00729,-0.67921
13830,5_1_2019_COYOA,5,1,2019,19.3044414520264,-99.103630065918,COYOACAN,14,42,12,0.03143,0.55004,0.26906
13831,5_1_2019_CUAJI,5,1,2019,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,135,5,0.04812,0.39769,0.23237
13832,5_1_2019_CUAUH,5,1,2019,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,158,21,0.19917,0.00024,0.74791
13833,5_1_2019_GUSTA,5,1,2019,19.4827003479004,-99.0945205688477,GUSTAVO A MADERO,12,167,14,0.11175,0.03379,0.38894
13834,5_1_2019_IZTAC,5,1,2019,19.3844127655029,-99.1176376342773,IZTACALCO,3,158,9,0.25243,0.0,1.22194
13835,5_1_2019_IZTAP,5,1,2019,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,160,38,0.25782,0.0,0.85225
13836,5_1_2019_MIGUE,5,1,2019,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,137,9,0.17777,0.00065,0.67658
13837,5_1_2019_TLAHU,5,1,2019,19.2464580535889,-99.0105667114258,TLAHUAC,6,161,5,-0.02983,0.57421,-0.16258
13838,5_1_2019_TLALP,5,1,2019,19.1542854309082,-99.1626129150391,TLALPAN,4,53,7,0.00906,0.86304,0.03649
13839,5_1_2019_VENUS,5,1,2019,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,167,9,-0.01228,0.81533,-0.05436
13840,6_1_2019_ALVAR,6,1,2019,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,52,10,0.06642,0.2125,0.33146
13841,6_1_2019_AZCAP,6,1,2019,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,138,5,0.06529,0.36956,0.44264
13842,6_1_2019_BENIT,6,1,2019,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,131,4,-0.15337,0.00729,-0.67921
13843,6_1_2019_COYOA,6,1,2019,19.3044414520264,-99.103630065918,COYOACAN,14,35,12,0.03143,0.55004,0.26906
13844,6_1_2019_CUAJI,6,1,2019,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,109,2,0.04812,0.39769,0.23237
13845,6_1_2019_CUAUH,6,1,2019,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,136,6,0.19917,0.00024,0.74791
13846,6_1_2019_GUSTA,6,1,2019,19.4827003479004,-99.0945205688477,GUSTAVO A MADERO,12,150,8,0.11175,0.03379,0.38894
13847,6_1_2019_IZTAC,6,1,2019,19.3844127655029,-99.1176376342773,IZTACALCO,3,153,7,0.25243,0.0,1.22194
13848,6_1_2019_IZTAP,6,1,2019,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,149,19,0.25782,0.0,0.85225
13849,6_1_2019_MIGUE,6,1,2019,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,118,6,0.17777,0.00065,0.67658
13850,6_1_2019_TLAHU,6,1,2019,19.2464580535889,-99.0105667114258,TLAHUAC,6,150,3,-0.02983,0.57421,-0.16258
13851,6_1_2019_TLALP,6,1,2019,19.1542854309082,-99.1626129150391,TLALPAN,4,47,4,0.00906,0.86304,0.03649
13852,6_1_2019_VENUS,6,1,2019,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,151,7,-0.01228,0.81533,-0.05436
13853,7_1_2019_ALVAR,7,1,2019,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,37,10,0.06642,0.2125,0.33146
13854,7_1_2019_AZCAP,7,1,2019,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,146,10,0.06529,0.36956,0.44264
13855,7_1_2019_BENIT,7,1,2019,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,138,10,-0.15337,0.00729,-0.67921
13856,7_1_2019_COYOA,7,1,2019,19.3044414520264,-99.103630065918,COYOACAN,14,31,11,0.03143,0.55004,0.26906
13857,7_1_2019_CUAJI,7,1,2019,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,105,1,0.04812,0.39769,0.23237
13858,7_1_2019_CUAUH,7,1,2019,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,145,12,0.19917,0.00024,0.74791
13859,7_1_2019_GUSTA,7,1,2019,19.4827003479004,-99.0945205688477,GUSTAVO A MADERO,12,154,28,0.11175,0.03379,0.38894
13860,7_1_2019_IZTAC,7,1,2019,19.3844127655029,-99.1176376342773,IZTACALCO,3,159,11,0.25243,0.0,1.22194
13861,7_1_2019_IZTAP,7,1,2019,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,149,43,0.25782,0.0,0.85225
13862,7_1_2019_MIGUE,7,1,2019,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,124,13,0.17777,0.00065,0.67658
13863,7_1_2019_TLAHU,7,1,2019,19.2464580535889,-99.0105667114258,TLAHUAC,6,145,3,-0.02983,0.57421,-0.16258
13864,7_1_2019_TLALP,7,1,2019,19.2721614837646,-99.2077407836914,TLALPAN,4,109,10,0.00906,0.86304,0.03649
13865,7_1_2019_VENUS,7,1,2019,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,163,9,-0.01228,0.81533,-0.05436
13866,8_1_2019_ALVAR,8,1,2019,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,34,14,0.06642,0.2125,0.33146
13867,8_1_2019_AZCAP,8,1,2019,19.4684047698975,-99.169792175293,AZCAPOTZALCO,7,138,13,0.06529,0.36956,0.44264
13868,8_1_2019_BENIT,8,1,2019,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,129,7,-0.15337,0.00729,-0.67921
13869,8_1_2019_COYOA,8,1,2019,19.3044414520264,-99.103630065918,COYOACAN,14,23,15,0.03143,0.55004,0.26906
13870,8_1_2019_CUAJI,8,1,2019,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,106,4,0.04812,0.39769,0.23237
13871,8_1_2019_CUAUH,8,1,2019,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,141,13,0.19917,0.00024,0.74791
13872,8_1_2019_GUSTA,8,1,2019,19.4827003479004,-99.0945205688477,GUSTAVO A MADERO,12,146,23,0.11175,0.03379,0.38894
13873,8_1_2019_IZTAC,8,1,2019,19.3844127655029,-99.1176376342773,IZTACALCO,3,147,9,0.25243,0.0,1.22194
13874,8_1_2019_IZTAP,8,1,2019,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,138,26,0.25782,0.0,0.85225
13875,8_1_2019_MIGUE,8,1,2019,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,121,11,0.17777,0.00065,0.67658
13876,8_1_2019_MILPA,8,1,2019,19.1769008636475,-98.9901885986328,MILPA ALTA,13,52,1,0.13428,0.02464,1.20014
13877,8_1_2019_TLAHU,8,1,2019,19.2464580535889,-99.0105667114258,TLAHUAC,6,130,8,-0.02983,0.57421,-0.16258
13878,8_1_2019_TLALP,8,1,2019,19.2721614837646,-99.2077407836914,TLALPAN,4,118,7,0.00906,0.86304,0.03649
13879,8_1_2019_VENUS,8,1,2019,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,140,11,-0.01228,0.81533,-0.05436
13880,9_1_2019_ALVAR,9,1,2019,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,34,6,0.06642,0.2125,0.33146
13881,9_1_2019_BENIT,9,1,2019,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,132,8,-0.15337,0.00729,-0.67921
13882,9_1_2019_COYOA,9,1,2019,19.3044414520264,-99.103630065918,COYOACAN,14,23,3,0.03143,0.55004,0.26906
13883,9_1_2019_CUAJI,9,1,2019,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,114,2,0.04812,0.39769,0.23237
13884,9_1_2019_CUAUH,9,1,2019,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,130,13,0.19917,0.00024,0.74791
13885,9_1_2019_GUSTA,9,1,2019,19.4827003479004,-99.0945205688477,GUSTAVO A MADERO,12,141,17,0.11175,0.03379,0.38894
13886,9_1_2019_IZTAC,9,1,2019,19.3844127655029,-99.1176376342773,IZTACALCO,3,137,8,0.25243,0.0,1.22194
13887,9_1_2019_IZTAP,9,1,2019,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,143,33,0.25782,0.0,0.85225
13888,9_1_2019_MIGUE,9,1,2019,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,119,4,0.17777,0.00065,0.67658
13889,9_1_2019_MILPA,9,1,2019,19.1769008636475,-98.9901885986328,MILPA ALTA,13,51,2,0.13428,0.02464,1.20014
13890,9_1_2019_TLAHU,9,1,2019,19.2464580535889,-99.0105667114258,TLAHUAC,6,159,3,-0.02983,0.57421,-0.16258
13891,9_1_2019_TLALP,9,1,2019,19.2721614837646,-99.2077407836914,TLALPAN,4,119,9,0.00906,0.86304,0.03649
13892,9_1_2019_VENUS,9,1,2019,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,145,7,-0.01228,0.81533,-0.05436
13893,10_1_2019_ALVAR,10,1,2019,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,41,15,0.06642,0.2125,0.33146
13894,10_1_2019_BENIT,10,1,2019,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,23,10,-0.15337,0.00729,-0.67921
13895,10_1_2019_COYOA,10,1,2019,19.3044414520264,-99.103630065918,COYOACAN,14,30,7,0.03143,0.55004,0.26906
13896,10_1_2019_CUAUH,10,1,2019,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,114,14,0.19917,0.00024,0.74791
13897,10_1_2019_GUSTA,10,1,2019,19.4827003479004,-99.0945205688477,GUSTAVO A MADERO,12,105,17,0.11175,0.03379,0.38894
13898,10_1_2019_IZTAC,10,1,2019,19.3844127655029,-99.1176376342773,IZTACALCO,3,110,8,0.25243,0.0,1.22194
13899,10_1_2019_IZTAP,10,1,2019,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,116,27,0.25782,0.0,0.85225
13900,10_1_2019_MIGUE,10,1,2019,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,108,7,0.17777,0.00065,0.67658
13901,10_1_2019_MILPA,10,1,2019,19.1769008636475,-98.9901885986328,MILPA ALTA,13,34,2,0.13428,0.02464,1.20014
13902,10_1_2019_TLAHU,10,1,2019,19.2464580535889,-99.0105667114258,TLAHUAC,6,118,4,-0.02983,0.57421,-0.16258
13903,10_1_2019_TLALP,10,1,2019,19.2721614837646,-99.2077407836914,TLALPAN,4,118,2,0.00906,0.86304,0.03649
13904,10_1_2019_VENUS,10,1,2019,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,127,5,-0.01228,0.81533,-0.05436
13905,11_1_2019_ALVAR,11,1,2019,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,44,15,0.06642,0.2125,0.33146
13906,11_1_2019_BENIT,11,1,2019,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,28,9,-0.15337,0.00729,-0.67921
13907,11_1_2019_COYOA,11,1,2019,19.3044414520264,-99.103630065918,COYOACAN,14,28,9,0.03143,0.55004,0.26906
13908,11_1_2019_CUAUH,11,1,2019,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,115,32,0.19917,0.00024,0.74791
13909,11_1_2019_GUSTA,11,1,2019,19.4827003479004,-99.0945205688477,GUSTAVO A MADERO,12,144,20,0.11175,0.03379,0.38894
13910,11_1_2019_IZTAC,11,1,2019,19.3844127655029,-99.1176376342773,IZTACALCO,3,125,11,0.25243,0.0,1.22194
13911,11_1_2019_IZTAP,11,1,2019,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,128,31,0.25782,0.0,0.85225
13912,11_1_2019_MIGUE,11,1,2019,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,114,7,0.17777,0.00065,0.67658
13913,11_1_2019_MILPA,11,1,2019,19.1769008636475,-98.9901885986328,MILPA ALTA,13,43,2,0.13428,0.02464,1.20014
13914,11_1_2019_TLAHU,11,1,2019,19.2464580535889,-99.0105667114258,TLAHUAC,6,97,7,-0.02983,0.57421,-0.16258
13915,11_1_2019_TLALP,11,1,2019,19.2721614837646,-99.2077407836914,TLALPAN,4,105,8,0.00906,0.86304,0.03649
13916,11_1_2019_VENUS,11,1,2019,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,136,13,-0.01228,0.81533,-0.05436
13917,12_1_2019_ALVAR,12,1,2019,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,30,11,0.06642,0.2125,0.33146
13918,12_1_2019_BENIT,12,1,2019,19.3704643249512,-99.1595993041992,BENITO JUAREZ,1,19,10,-0.15337,0.00729,-0.67921
13919,12_1_2019_COYOA,12,1,2019,19.3044414520264,-99.103630065918,COYOACAN,14,23,3,0.03143,0.55004,0.26906
13920,12_1_2019_CUAUH,12,1,2019,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,128,17,0.19917,0.00024,0.74791
13921,12_1_2019_GUSTA,12,1,2019,19.4827003479004,-99.0945205688477,GUSTAVO A MADERO,12,35,15,0.11175,0.03379,0.38894
13922,12_1_2019_IZTAC,12,1,2019,19.3844127655029,-99.1176376342773,IZTACALCO,3,141,5,0.25243,0.0,1.22194
13923,12_1_2019_IZTAP,12,1,2019,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,137,30,0.25782,0.0,0.85225
13924,12_1_2019_MIGUE,12,1,2019,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,112,12,0.17777,0.00065,0.67658
13925,12_1_2019_MILPA,12,1,2019,19.1769008636475,-98.9901885986328,MILPA ALTA,13,45,4,0.13428,0.02464,1.20014
13926,12_1_2019_TLAHU,12,1,2019,19.2464580535889,-99.0105667114258,TLAHUAC,6,145,6,-0.02983,0.57421,-0.16258
13927,12_1_2019_TLALP,12,1,2019,19.2721614837646,-99.2077407836914,TLALPAN,4,115,5,0.00906,0.86304,0.03649
13928,12_1_2019_VENUS,12,1,2019,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,143,10,-0.01228,0.81533,-0.05436
13929,13_1_2019_ALVAR,13,1,2019,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,32,8,0.06642,0.2125,0.33146
13930,13_1_2019_COYOA,13,1,2019,19.3044414520264,-99.103630065918,COYOACAN,14,23,7,0.03143,0.55004,0.26906
13931,13_1_2019_CUAJI,13,1,2019,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,80,2,0.04812,0.39769,0.23237
13932,13_1_2019_CUAUH,13,1,2019,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,91,15,0.19917,0.00024,0.74791
13933,13_1_2019_GUSTA,13,1,2019,19.4827003479004,-99.0945205688477,GUSTAVO A MADERO,12,28,8,0.11175,0.03379,0.38894
13934,13_1_2019_IZTAC,13,1,2019,19.3844127655029,-99.1176376342773,IZTACALCO,3,87,5,0.25243,0.0,1.22194
13935,13_1_2019_IZTAP,13,1,2019,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,83,21,0.25782,0.0,0.85225
13936,13_1_2019_MIGUE,13,1,2019,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,75,6,0.17777,0.00065,0.67658
13937,13_1_2019_TLAHU,13,1,2019,19.2464580535889,-99.0105667114258,TLAHUAC,6,73,3,-0.02983,0.57421,-0.16258
13938,13_1_2019_TLALP,13,1,2019,19.2721614837646,-99.2077407836914,TLALPAN,4,91,9,0.00906,0.86304,0.03649
13939,13_1_2019_VENUS,13,1,2019,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,101,6,-0.01228,0.81533,-0.05436
13940,14_1_2019_ALVAR,14,1,2019,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,23,10,0.06642,0.2125,0.33146
13941,14_1_2019_COYOA,14,1,2019,19.3044414520264,-99.103630065918,COYOACAN,14,15,9,0.03143,0.55004,0.26906
13942,14_1_2019_CUAJI,14,1,2019,19.3573570251465,-99.2628631591797,CUAJIMALPA DE MORELOS,5,100,1,0.04812,0.39769,0.23237
13943,14_1_2019_CUAUH,14,1,2019,19.4116172790527,-99.1522064208984,CUAUHTEMOC,8,107,24,0.19917,0.00024,0.74791
13944,14_1_2019_GUSTA,14,1,2019,19.4827003479004,-99.0945205688477,GUSTAVO A MADERO,12,13,18,0.11175,0.03379,0.38894
13945,14_1_2019_IZTAC,14,1,2019,19.3844127655029,-99.1176376342773,IZTACALCO,3,116,5,0.25243,0.0,1.22194
13946,14_1_2019_IZTAP,14,1,2019,19.3607940673828,-99.0738830566406,IZTAPALAPA,10,117,34,0.25782,0.0,0.85225
13947,14_1_2019_MIGUE,14,1,2019,19.4040508270264,-99.2026596069336,MIGUEL HIDALGO,9,90,8,0.17777,0.00065,0.67658
13948,14_1_2019_MILPA,14,1,2019,19.1769008636475,-98.9901885986328,MILPA ALTA,13,31,1,0.13428,0.02464,1.20014
13949,14_1_2019_TLAHU,14,1,2019,19.2464580535889,-99.0105667114258,TLAHUAC,6,106,4,-0.02983,0.57421,-0.16258
13950,14_1_2019_TLALP,14,1,2019,19.2721614837646,-99.2077407836914,TLALPAN,4,105,11,0.00906,0.86304,0.03649
13951,14_1_2019_VENUS,14,1,2019,19.4246101379395,-99.1195907592773,VENUSTIANO CARRANZA,2,125,10,-0.01228,0.81533,-0.05436
13952,15_1_2019_ALVAR,15,1,2019,19.3251457214355,-99.2041397094727,ALVARO OBREGON,11,33,14,0.06642,0.2125,0.33146
